instance_id,run_index,LP_opt,best_feasible_CB,our_LP,our_best_solution,percent_diff_solution,percent_diff_LP,dp_weight
5.100-08-dp1,6,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-08-dp1,7,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-08-dp1,8,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-08-dp1,9,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-09-dp0,0,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,1,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,2,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,3,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,4,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,5,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,6,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,7,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,8,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp0,9,24635.7,24411,-inf,48107,-97.071,inf,0
5.100-09-dp1,0,24635.7,24411,-inf,47617,-95.0637,inf,0
5.100-09-dp1,1,24635.7,24411,-inf,47617,-95.0637,inf,0
5.100-09-dp1,2,24635.7,24411,-inf,47617,-95.0637,inf,0
5.100-09-dp1,3,24635.7,24411,-inf,47617,-95.0637,inf,0
5.100-09-dp1,4,24635.7,24411,-inf,47617,-95.0637,inf,0
5.100-09-dp1,5,24635.7,24411,-inf,47617,-95.0637,inf,0
